y/y0.5,U/Uc_xh0,U/Uc_xh2,U/Uc_xh4,U/Uc_xh6,U/Uc_xh8,U/Uc_xh10
-5.86207,,-0.0279113,-0.0358325,-0.045047,-0.0667579,-0.0595939
-5.82759,,-0.0274522,-0.0358275,-0.0449273,-0.0669194,-0.0595534
-5.7931,,-0.0271512,-0.0355505,-0.0450492,-0.0672298,-0.0595438
-5.75862,,-0.0276865,-0.0359545,-0.0450512,-0.0673953,-0.0595837
-5.72414,,-0.027779,-0.0363341,-0.0448423,-0.0675189,-0.0596533
-5.68966,,-0.0271852,-0.0359724,-0.0448001,-0.06786,-0.0595526
-5.65517,,-0.0272993,-0.0358633,-0.0448301,-0.0682306,-0.0592623
-5.62069,,-0.027813,-0.0363513,-0.044641,-0.0684578,-0.0589874
-5.58621,,-0.0274444,-0.0362775,-0.0444343,-0.0687681,-0.0586872
-5.55172,,-0.0270451,-0.0357608,-0.0444525,-0.0692293,-0.0583025
-5.51724,,-0.0275461,-0.0359812,-0.0444236,-0.0695256,-0.0580133
-5.48276,,-0.0277474,-0.0363511,-0.044239,-0.0696215,-0.0578848
-5.44828,,-0.0271282,-0.0359147,-0.0441589,-0.0697772,-0.0577719
-5.41379,,-0.0270995,-0.0356408,-0.0441731,-0.0699072,-0.0576105
-5.37931,,-0.0276657,-0.0361437,-0.044016,-0.0697982,-0.0574476
-5.34483,,-0.0273729,-0.036138,-0.0437829,-0.069729,-0.0571756
-5.31034,,-0.0268219,-0.0355284,-0.043748,-0.0698543,-0.056678
-5.27586,,-0.0272469,-0.0356584,-0.0437259,-0.0698754,-0.0561409
-5.24138,,-0.0275685,-0.0361161,-0.0435539,-0.0697973,-0.0557039
-5.2069,,-0.0269627,-0.035722,-0.04345,-0.0698788,-0.0551276
-5.17241,,-0.0268061,-0.0353704,-0.0434716,-0.0700564,-0.0541733
-5.13793,,-0.0273803,-0.0359295,-0.0433511,-0.0701215,-0.0530797
-5.10345,,-0.0272059,-0.036137,-0.0431329,-0.0702703,-0.052002
-5.06897,,-0.0265541,-0.0356117,-0.0430635,-0.0706567,-0.0508664
-5.03448,,-0.0268505,-0.0357436,-0.0429908,-0.0710386,-0.0498116
-5,,-0.027313,-0.0363661,-0.0427511,-0.0713092,-0.0487434
-4.96552,,-0.0267607,-0.0361092,-0.0425504,-0.0717125,-0.0472064
-4.93103,,-0.0264647,-0.0356673,-0.0424755,-0.0722163,-0.0455167
-4.89655,,-0.0270847,-0.0361799,-0.0423059,-0.0725682,-0.0440919
-4.86207,,-0.0270408,-0.0365056,-0.0420737,-0.072984,-0.0430056
-4.82759,,-0.0262924,-0.0359498,-0.0419814,-0.0737074,-0.0420369
-4.7931,,-0.0264454,-0.035927,-0.0419265,-0.0744655,-0.0415212
-4.75862,,-0.027008,-0.036594,-0.0417559,-0.0751898,-0.0412542
-4.72414,,-0.0265471,-0.0364537,-0.0416073,-0.0761714,-0.0402931
-4.68966,,-0.0261408,-0.0359006,-0.0415657,-0.0773739,-0.0385946
-4.65517,,-0.0267896,-0.0362925,-0.0414364,-0.0784356,-0.0368034
-4.62069,,-0.0269502,-0.0367085,-0.0412221,-0.0793018,-0.0348286
-4.58621,,-0.0261634,-0.0361339,-0.0411085,-0.079984,-0.0326229
-4.55172,,-0.0261183,-0.0359217,-0.0410248,-0.0806276,-0.0306007
-4.51724,,-0.0266838,-0.0365764,-0.0408505,-0.0813128,-0.0287087
-4.48276,,-0.026209,-0.0365388,-0.0407204,-0.0822696,-0.0265501
-4.44828,,-0.0255515,-0.0359387,-0.0406985,-0.0834117,-0.0242252
-4.41379,,-0.0260428,-0.0362738,-0.0406099,-0.0843817,-0.021762
-4.37931,,-0.0263525,-0.0368491,-0.0404423,-0.0850066,-0.0190678
-4.34483,,-0.0255779,-0.036429,-0.0403355,-0.0853582,-0.0159336
-4.31034,,-0.0254052,-0.0361745,-0.0402187,-0.0854454,-0.0126808
-4.27586,,-0.0261283,-0.0368587,-0.040008,-0.0853474,-0.00994774
-4.24138,,-0.0259001,-0.0370125,-0.039825,-0.0850382,-0.00766258
-4.2069,,-0.0251779,-0.036427,-0.0397395,-0.084339,-0.00542102
-4.17241,,-0.0256224,-0.0366358,-0.039609,-0.0830996,-0.00311966
-4.13793,,-0.0261478,-0.0372117,-0.0394093,-0.0821315,-0.000943404
-4.10345,,-0.0254743,-0.036796,-0.0392422,-0.0815858,0.00109513
-4.06897,,-0.0251252,-0.0363215,-0.0390679,-0.0808475,0.00296845
-4.03448,,-0.0257825,-0.0368141,-0.0387827,-0.0789715,0.0051931
-4,,-0.0256306,-0.0369847,-0.0384766,-0.0761315,0.00757232
-3.96552,,-0.0246975,-0.0363747,-0.0382538,-0.0726621,0.00941784
-3.93103,,-0.0248629,-0.0364893,-0.0380157,-0.0685856,0.01044
-3.89655,,-0.0254907,-0.0372036,-0.0376948,-0.0641494,0.0112741
-3.86207,,-0.0249488,-0.0370738,-0.0374341,-0.0599515,0.0124612
-3.82759,,-0.0244689,-0.0367271,-0.0372175,-0.0555515,0.0140355
-3.7931,,-0.0252271,-0.0373204,-0.0368845,-0.0506335,0.0159707
-3.75862,,-0.025476,-0.0377376,-0.0365262,-0.0450838,0.0184195
-3.72414,,-0.0247115,-0.037265,-0.0362865,-0.0389777,0.0211155
-3.68966,,-0.0248274,-0.0372789,-0.0360534,-0.0332331,0.0235693
-3.65517,,-0.0256088,-0.0379304,-0.0357301,-0.0278942,0.0264858
-3.62069,,-0.0252117,-0.0378567,-0.0354386,-0.0226779,0.0300491
-3.58621,,-0.0245024,-0.037431,-0.0351653,-0.0175347,0.0339659
-3.55172,,-0.0249538,-0.0378919,-0.0348177,-0.0123786,0.0383163
-3.51724,,-0.0252054,-0.0383968,-0.0344301,-0.0066239,0.0426742
-3.48276,,-0.0243774,-0.038058,-0.0341684,-0.000746313,0.0468244
-3.44828,,-0.0241489,-0.0380565,-0.0338391,0.00524467,0.0507684
-3.41379,,-0.0247999,-0.0387513,-0.0331553,0.0113149,0.0546851
-3.37931,,-0.024537,-0.0388434,-0.032181,0.0175717,0.0583892
-3.34483,,-0.0237579,-0.0384677,-0.0310541,0.0238492,0.0617742
-3.31034,,-0.0240073,-0.038837,-0.0296429,0.0298535,0.0662777
-3.27586,,-0.0243932,-0.039326,-0.02796,0.0353169,0.0730514
-3.24138,,-0.0237703,-0.0389898,-0.0262907,0.0410829,0.0810582
-3.2069,,-0.0234147,-0.0387585,-0.0247304,0.0475102,0.0897141
-3.17241,,-0.0240452,-0.0392395,-0.0230315,0.0539454,0.0994972
-3.13793,,-0.0240318,-0.0393072,-0.0213363,0.0608276,0.109837
-3.10345,,-0.0233432,-0.0389098,-0.0194848,0.0674974,0.119821
-3.06897,,-0.0234502,-0.0392166,-0.0167178,0.0728014,0.130252
-3.03448,,-0.0238288,-0.039813,-0.0129795,0.0772644,0.142566
-3,,-0.0233479,-0.0396699,-0.00931188,0.0814807,0.156032
-2.96552,,-0.0228841,-0.039502,-0.00594667,0.0852787,0.169114
-2.93103,,-0.0232204,-0.0399929,-0.00219651,0.0892447,0.181468
-2.89655,,-0.0232665,-0.0401503,0.00195995,0.0936351,0.193707
-2.86207,,-0.0227232,-0.0396972,0.00672623,0.0984202,0.205413
-2.82759,,-0.0227373,-0.0397668,0.0121647,0.103256,0.216515
-2.7931,,-0.0231147,-0.0400849,0.0177773,0.108624,0.227771
-2.75862,,-0.0228855,-0.0394549,0.0229376,0.115204,0.239572
-2.72414,,-0.0225959,-0.0381551,0.0279832,0.12292,0.251934
-2.68966,,-0.022867,-0.0371583,0.0338145,0.131061,0.265042
-2.65517,,-0.0229705,-0.036099,0.039905,0.13886,0.277963
-2.62069,,-0.0226551,-0.0345714,0.0458496,0.145967,0.289875
-2.58621,,-0.0226222,-0.0328919,0.0524704,0.152856,0.30208
-2.55172,,-0.0228538,-0.0307408,0.0606071,0.160278,0.315034
-2.51724,,-0.0227093,-0.0274816,0.0689002,0.168689,0.327843
-2.48276,,-0.0224308,-0.0234017,0.0772525,0.177305,0.339697
-2.44828,,-0.0224728,-0.0194775,0.0853866,0.186077,0.352039
-2.41379,,-0.0224422,-0.0150776,0.0929226,0.194581,0.364304
-2.37931,,-0.0221507,-0.00960966,0.100212,0.203082,0.375428
-2.34483,,-0.022058,-0.00387979,0.107328,0.212526,0.386305
-2.31034,,-0.0221644,0.00202608,0.11457,0.22375,0.398252
-2.27586,,-0.0220946,0.00862344,0.122577,0.237389,0.410559
-2.24138,,-0.0219501,0.0162205,0.131514,0.251781,0.422866
-2.2069,,-0.0220518,0.0240223,0.141295,0.2658,0.435158
-2.17241,,-0.0221185,0.0322675,0.151169,0.280204,0.447197
-2.13793,,-0.0219158,0.0415471,0.161074,0.29506,0.458674
-2.10345,,-0.021771,0.051691,0.171167,0.309565,0.469904
-2.06897,,-0.0218142,0.0633595,0.181517,0.323098,0.482555
-2.03448,,-0.0216476,0.076478,0.191948,0.33611,0.496036
-2,,-0.0211615,0.0897294,0.20213,0.349085,0.50899
-1.96552,,-0.0206815,0.103025,0.212811,0.363274,0.52186
-1.93103,,-0.0202202,0.115889,0.224619,0.378271,0.535387
-1.89655,,-0.019433,0.128426,0.236968,0.392444,0.549203
-1.86207,,-0.0183916,0.140456,0.249625,0.406767,0.562406
-1.82759,,-0.0171853,0.15201,0.26246,0.422194,0.575749
-1.7931,,-0.0146375,0.164801,0.275133,0.437488,0.588807
-1.75862,,-0.0100913,0.179386,0.287839,0.451051,0.600725
-1.72414,,-0.00553174,0.193157,0.299761,0.463976,0.61347
-1.68966,,-0.000370528,0.206232,0.311845,0.477367,0.627812
-1.65517,,0.00763486,0.220833,0.326639,0.491254,0.641855
-1.62069,,0.0179434,0.236915,0.344198,0.505619,0.654557
-1.58621,,0.0284448,0.25265,0.362872,0.520964,0.666901
-1.55172,,0.0413614,0.267843,0.382335,0.536154,0.6801
-1.51724,,0.0578766,0.282966,0.400729,0.549729,0.693229
-1.48276,,0.0747568,0.299196,0.416158,0.561771,0.705178
-1.44828,,0.0946765,0.317658,0.429705,0.573576,0.717316
-1.41379,,0.120288,0.335825,0.444695,0.584838,0.730242
-1.37931,,0.144566,0.352685,0.461343,0.596253,0.742671
-1.34483,,0.168636,0.369707,0.477514,0.608953,0.7544
-1.31034,,0.19828,0.387592,0.493047,0.622678,0.766125
-1.27586,,0.225917,0.40704,0.509442,0.636151,0.778472
-1.24138,,0.255296,0.426757,0.525614,0.648989,0.790399
-1.2069,,0.290672,0.448359,0.53957,0.660894,0.800217
-1.17241,,0.320845,0.470875,0.552501,0.673422,0.808032
-1.13793,,0.354126,0.491414,0.566304,0.687084,0.816617
-1.10345,,0.393855,0.513063,0.580698,0.700245,0.827069
-1.06897,,0.427666,0.536618,0.595463,0.71293,0.836855
-1.03448,,0.471073,0.560718,0.611036,0.725278,0.845418
-1,,0.517185,0.583113,0.628365,0.737295,0.854
-0.965517,,0.556111,0.606003,0.645755,0.750752,0.86345
-0.931034,,0.602436,0.627432,0.660362,0.766087,0.873282
-0.896552,,0.649097,0.648861,0.674201,0.781235,0.883957
-0.862069,,0.690779,0.672176,0.690214,0.795373,0.89479
-0.827586,,0.7385,0.696321,0.707555,0.808382,0.904155
-0.793103,,0.777236,0.720661,0.725203,0.820548,0.912369
-0.758621,,0.817893,0.742455,0.742029,0.832749,0.92009
-0.724138,,0.852628,0.76483,0.759293,0.844548,0.927745
-0.689655,,0.882316,0.785618,0.77741,0.856115,0.935652
-0.655172,,0.912087,0.806278,0.795197,0.866851,0.944065
-0.62069,,0.934573,0.824707,0.812325,0.876908,0.951302
-0.586207,,0.951256,0.843637,0.828373,0.886529,0.956593
-0.551724,,0.96843,0.861741,0.843726,0.896393,0.961186
-0.517241,,0.975168,0.879597,0.858899,0.907302,0.966277
-0.482759,,0.985221,0.896883,0.874503,0.917347,0.971078
-0.448276,,0.987267,0.912036,0.889053,0.926531,0.975137
-0.413793,,0.990756,0.926176,0.90192,0.936403,0.97945
-0.37931,,0.994601,0.939058,0.913977,0.946235,0.984247
-0.344828,,0.992201,0.951077,0.926568,0.954354,0.988151
-0.310345,,0.998198,0.960677,0.938274,0.961465,0.991475
-0.275862,,0.994639,0.970165,0.949362,0.969343,0.994889
-0.241379,,0.998887,0.97845,0.959638,0.976735,0.997398
-0.206897,,0.996266,0.984763,0.968138,0.98223,0.998722
-0.172414,,0.998936,0.989602,0.974817,0.987043,1.00052
-0.137931,,0.99838,0.993609,0.981804,0.992491,1.00243
-0.103448,,0.997448,0.996986,0.988929,0.997393,1.00354
-0.0689655,,1.00046,0.998439,0.994608,1.00007,1.0035
-0.0344828,,0.997462,1.00003,0.997763,1.00022,1.00222
0,,1,1,1,1,1
0.0344828,,0.997749,1,1.00128,0.999474,0.997608
0.0689655,,1.00096,0.998191,1.00134,0.997642,0.995827
0.103448,,0.998142,0.99607,0.999243,0.99449,0.993351
0.137931,,0.99891,0.992727,0.995917,0.990577,0.988575
0.172414,,0.999563,0.98897,0.99174,0.985952,0.982612
0.206897,,0.996315,0.983197,0.986649,0.980531,0.97705
0.241379,,0.999132,0.975843,0.979604,0.974668,0.973078
0.275862,,0.99523,0.968303,0.970049,0.968448,0.970016
0.310345,,0.999208,0.959466,0.959849,0.962469,0.96618
0.344828,,0.993197,0.949828,0.950516,0.956449,0.962416
0.37931,,0.99491,0.938161,0.940092,0.949131,0.959055
0.413793,,0.990968,0.92503,0.92917,0.94109,0.954786
0.448276,,0.986783,0.909471,0.91815,0.933951,0.948494
0.482759,,0.983197,0.893629,0.906238,0.926347,0.939809
0.517241,,0.972151,0.876652,0.892685,0.916376,0.930777
0.551724,,0.964317,0.859062,0.877785,0.904071,0.92195
0.586207,,0.944177,0.840706,0.862005,0.89026,0.91279
0.62069,,0.924357,0.820959,0.845921,0.877588,0.90311
0.655172,,0.900631,0.802011,0.82928,0.866568,0.893607
0.689655,,0.869049,0.781402,0.811994,0.855301,0.885764
0.724138,,0.836297,0.761301,0.795367,0.842351,0.877511
0.758621,,0.799344,0.739412,0.77816,0.82841,0.867397
0.793103,,0.759082,0.717628,0.759643,0.814941,0.857086
0.827586,,0.722253,0.695148,0.740572,0.800858,0.847942
0.862069,,0.677141,0.673946,0.722164,0.786052,0.838751
0.896552,,0.639972,0.651609,0.703955,0.771354,0.829154
0.931034,,0.597744,0.628936,0.685705,0.757194,0.820333
0.965517,,0.554012,0.607439,0.666838,0.743102,0.811187
1,,0.517628,0.585676,0.648856,0.728957,0.799753
1.03448,,0.474958,0.563258,0.632221,0.715242,0.787301
1.06897,,0.433514,0.538794,0.615554,0.700663,0.775406
1.10345,,0.400085,0.514961,0.59913,0.685012,0.764732
1.13793,,0.360085,0.49197,0.584584,0.669314,0.75519
1.17241,,0.32659,0.470551,0.570608,0.653842,0.745286
1.2069,,0.297602,0.449378,0.556337,0.638921,0.733987
1.24138,,0.263554,0.428308,0.54208,0.621835,0.721704
1.27586,,0.233429,0.408544,0.527102,0.603442,0.707885
1.31034,,0.205184,0.387809,0.511001,0.587071,0.693705
1.34483,,0.174259,0.367955,0.495089,0.572038,0.681431
1.37931,,0.147507,0.348569,0.47863,0.557841,0.669655
1.41379,,0.121648,0.329578,0.461262,0.544563,0.657753
1.44828,,0.095637,0.310465,0.443127,0.531366,0.645578
1.48276,,0.0764286,0.292669,0.426383,0.517506,0.632787
1.51724,,0.0599749,0.276502,0.411156,0.503329,0.620562
1.55172,,0.0423645,0.2615,0.395741,0.489712,0.608843
1.58621,,0.0283769,0.246448,0.380294,0.477101,0.595258
1.62069,,0.0180429,0.230542,0.365963,0.465504,0.581756
1.65517,,0.00776518,0.215856,0.351559,0.454362,0.569651
1.68966,,-4.38009e-05,0.202393,0.33586,0.442501,0.557577
1.72414,,-0.00448833,0.18905,0.320954,0.429417,0.544575
1.75862,,-0.00832082,0.175434,0.306637,0.416201,0.531361
1.7931,,-0.011846,0.16141,0.29209,0.403986,0.518776
1.82759,,-0.013779,0.147989,0.277708,0.3914,0.505845
1.86207,,-0.0149114,0.134701,0.264734,0.377067,0.491536
1.89655,,-0.0164451,0.121133,0.253453,0.363646,0.478111
1.93103,,-0.0176327,0.108409,0.242596,0.351237,0.465608
1.96552,,-0.0183171,0.0963815,0.231598,0.339013,0.453318
2,,-0.0191523,0.0849003,0.220232,0.327313,0.441161
2.03448,,-0.0201027,0.0742178,0.208172,0.315339,0.428429
2.06897,,-0.0206209,0.0635989,0.196418,0.303168,0.415313
2.10345,,-0.0207083,0.0531558,0.185217,0.290942,0.402237
2.13793,,-0.0208681,0.0430499,0.174069,0.278285,0.389843
2.17241,,-0.0211543,0.0334363,0.163527,0.265759,0.378658
2.2069,,-0.0211879,0.0251799,0.153393,0.253445,0.368611
2.24138,,-0.0211907,0.018015,0.143753,0.241471,0.358604
2.27586,,-0.0214864,0.0112076,0.133716,0.230569,0.347469
2.31034,,-0.0217113,0.00514604,0.122654,0.22074,0.336863
2.34483,,-0.0217011,-0.000556519,0.110674,0.210738,0.326713
2.37931,,-0.0218518,-0.00642133,0.09959,0.20099,0.316037
2.41379,,-0.0221503,-0.0119241,0.0897064,0.192029,0.305271
2.44828,,-0.0221572,-0.016762,0.0809574,0.183603,0.295006
2.48276,,-0.0220871,-0.0216097,0.0731866,0.175088,0.284581
2.51724,,-0.0223621,-0.0264524,0.0662672,0.166343,0.273406
2.55172,,-0.0225879,-0.0299146,0.0591757,0.157819,0.263075
2.58621,,-0.0224572,-0.0319333,0.0517556,0.150116,0.254089
2.62069,,-0.0226104,-0.0336686,0.0435584,0.143489,0.245245
2.65517,,-0.0230708,-0.0351377,0.0349997,0.137666,0.23668
2.68966,,-0.0230226,-0.0355566,0.0267178,0.132485,0.228375
2.72414,,-0.0227426,-0.0354289,0.0191127,0.12756,0.219088
