y/y0.5,U/Uc_xh0,U/Uc_xh2,U/Uc_xh4,U/Uc_xh6,U/Uc_xh8,U/Uc_xh10
2.58621,,-0.0185696,-0.0236781,0.0501373,0.157942,0.267832
2.62069,,-0.0187084,-0.0249396,0.0426345,0.149091,0.258175
2.65517,,-0.0192551,-0.0263332,0.0357668,0.140861,0.248806
2.68966,,-0.0190305,-0.026901,0.0292481,0.132972,0.239591
2.72414,,-0.0187051,-0.0271342,0.023124,0.125236,0.230258
2.75862,,-0.0192779,-0.0279584,0.0174962,0.117578,0.220942
2.7931,,-0.0196157,-0.0285661,0.0120961,0.110105,0.211919
2.82759,,-0.0191005,-0.028419,0.0069701,0.102723,0.202914
2.86207,,-0.0191697,-0.0285678,0.00254398,0.0954365,0.193949
2.89655,,-0.0199018,-0.0291163,-0.00113543,0.0884158,0.185508
2.93103,,-0.0197289,-0.0289579,-0.00461583,0.0817656,0.177425
2.96552,,-0.0191846,-0.0284996,-0.00792694,0.0753568,0.169127
3,,-0.0197364,-0.0287825,-0.0107276,0.0690376,0.16083
3.03448,,-0.0202277,-0.0290232,-0.0132929,0.0628628,0.152933
3.06897,,-0.0195976,-0.0285016,-0.0158781,0.0568424,0.145391
3.10345,,-0.0194515,-0.0283604,-0.0181989,0.0509167,0.137964
3.13793,,-0.0202775,-0.0289007,-0.0201401,0.0452412,0.130907
3.17241,,-0.0202265,-0.0288055,-0.0219878,0.039837,0.124426
3.2069,,-0.0194949,-0.0282827,-0.0237131,0.0346048,0.118294
3.24138,,-0.0199561,-0.0285609,-0.0250915,0.0296387,0.112266
3.27586,,-0.0206579,-0.0289292,-0.0263298,0.0251131,0.106324
3.31034,,-0.0200702,-0.0284412,-0.0276413,0.0208511,0.100542
3.34483,,-0.0197306,-0.0281963,-0.0288202,0.0167111,0.0950025
3.37931,,-0.0206175,-0.0287405,-0.0297151,0.012762,0.0895686
3.41379,,-0.0207856,-0.0287268,-0.030526,0.00896113,0.0841353
3.44828,,-0.0199594,-0.028141,-0.0311995,0.00526022,0.0788271
3.48276,,-0.0202452,-0.0283569,-0.0315835,0.00183197,0.0737054
3.51724,,-0.0210918,-0.0288354,-0.0319001,-0.00122759,0.0688048
3.55172,,-0.0206087,-0.0283985,-0.0323493,-0.00405084,0.0641886
3.58621,,-0.0200456,-0.0280622,-0.0326997,-0.00675972,0.0596978
3.62069,,-0.0208676,-0.0286163,-0.0328711,-0.00929526,0.0551203
3.65517,,-0.0212491,-0.0287191,-0.0331365,-0.0118144,0.0506585
3.68966,,-0.0204178,-0.028097,-0.0334564,-0.0143937,0.0464722
3.72414,,-0.0204992,-0.0282182,-0.0335784,-0.016809,0.0424273
3.75862,,-0.0214303,-0.0287763,-0.0336248,-0.0188982,0.0385942
3.7931,,-0.0211465,-0.028416,-0.0337904,-0.0208061,0.0350287
3.82759,,-0.0204582,-0.0279915,-0.0338943,-0.0225838,0.0316264
3.86207,,-0.0211459,-0.0285415,-0.0338418,-0.024119,0.0282514
3.89655,,-0.0217009,-0.0287924,-0.0338637,-0.0254872,0.025125
3.93103,,-0.0209381,-0.028202,-0.0339503,-0.02679,0.0222795
3.96552,,-0.0207913,-0.0282256,-0.0338723,-0.0278692,0.0195355
4,,-0.021696,-0.0288333,-0.0337518,-0.0287322,0.0169383
4.03448,,-0.0215992,-0.0285609,-0.033818,-0.0295917,0.0146652
4.06897,,-0.0208237,-0.0280142,-0.0338878,-0.0303636,0.0125002
4.10345,,-0.0213151,-0.0284317,-0.0338129,-0.0308958,0.0101899
4.13793,,-0.0219873,-0.0287366,-0.0338287,-0.0313595,0.00790056
4.17241,,-0.0213678,-0.0281263,-0.0339496,-0.0318968,0.00571183
4.2069,,-0.0210599,-0.027992,-0.0339101,-0.0323043,0.00347055
4.24138,,-0.0219056,-0.0285993,-0.0337922,-0.0325545,0.00124955
4.27586,,-0.0220137,-0.0284597,-0.0338457,-0.0329149,-0.000764374
4.31034,,-0.0212404,-0.0278852,-0.033894,-0.0333373,-0.00262413
4.34483,,-0.021519,-0.0282376,-0.0337532,-0.0335909,-0.00452565
4.37931,,-0.0222364,-0.0286754,-0.0336931,-0.0338072,-0.00636586
4.41379,,-0.0217699,-0.0281714,-0.0337989,-0.0341318,-0.00797386
4.44828,,-0.021324,-0.0279476,-0.0337611,-0.0343575,-0.00951898
4.48276,,-0.0220554,-0.0285428,-0.033615,-0.0344234,-0.0111086
4.51724,,-0.0223363,-0.0285319,-0.0336643,-0.0345927,-0.0125457
4.55172,,-0.0216332,-0.0279274,-0.0337451,-0.03484,-0.0138792
4.58621,,-0.0217508,-0.0281404,-0.0336226,-0.0349052,-0.0153202
4.62069,,-0.0224985,-0.0286181,-0.033566,-0.034912,-0.0167455
4.65517,,-0.0222106,-0.0281921,-0.0337036,-0.0350713,-0.0179799
4.68966,,-0.0216655,-0.027859,-0.0337164,-0.035177,-0.0191596
4.72414,,-0.0222318,-0.0283974,-0.0336043,-0.035122,-0.0203361
4.75862,,-0.0226201,-0.0285264,-0.0336928,-0.0351799,-0.0213028
4.7931,,-0.021993,-0.0279772,-0.0338441,-0.0353645,-0.0220985
4.82759,,-0.0219523,-0.028109,-0.0337588,-0.0353967,-0.0229296
4.86207,,-0.0226838,-0.0286576,-0.0336941,-0.0353628,-0.0237418
4.89655,,-0.0225615,-0.0283879,-0.0338469,-0.0354971,-0.0244254
4.93103,,-0.0219772,-0.0280227,-0.0338671,-0.0356118,-0.025168
4.96552,,-0.0223911,-0.0284955,-0.0336987,-0.0355499,-0.0260381
5,,-0.0228696,-0.0287333,-0.0337321,-0.0355746,-0.0267532
5.03448,,-0.0223497,-0.028246,-0.0338767,-0.0357508,-0.0272923
5.06897,,-0.0221679,-0.028258,-0.0337636,-0.0357833,-0.0279084
5.10345,,-0.0228414,-0.0287888,-0.0336404,-0.0357253,-0.0285263
5.13793,,-0.0228763,-0.0286337,-0.0337862,-0.0358493,-0.0289677
5.17241,,-0.0222993,-0.0282298,-0.0338313,-0.0359848,-0.0294104
5.2069,,-0.0225895,-0.0285852,-0.0336408,-0.0359188,-0.0299585
5.24138,,-0.0231335,-0.0288759,-0.0336518,-0.0358991,-0.0304233
5.27586,,-0.022743,-0.0284427,-0.0338337,-0.0360322,-0.0307759
5.31034,,-0.022459,-0.028337,-0.0337598,-0.0360235,-0.0312197
5.34483,,-0.0230457,-0.0288043,-0.0336344,-0.0358814,-0.0316895
5.37931,,-0.0231947,-0.0287301,-0.0338166,-0.0359178,-0.0320254
5.41379,,-0.0226234,-0.0283099,-0.0339417,-0.0360249,-0.0322946
5.44828,,-0.0227499,-0.0285493,-0.0337749,-0.0359627,-0.0325778
5.48276,,-0.0232993,-0.0288755,-0.0337722,-0.0359589,-0.0327188
5.51724,,-0.0230106,-0.0285495,-0.0339824,-0.0361681,-0.0327248
5.55172,,-0.0226284,-0.0284102,-0.0339193,-0.0362739,-0.0328615
5.58621,,-0.0231115,-0.0288494,-0.0337325,-0.0362086,-0.0331047
5.62069,,-0.0233702,-0.0289003,-0.0338728,-0.036272,-0.0332101
5.65517,,-0.0228639,-0.0285412,-0.0340165,-0.0364037,-0.033273
5.68966,,-0.0228878,-0.0286997,-0.0338338,-0.0363421,-0.033454
5.72414,,-0.0234542,-0.0290263,-0.033787,-0.0362875,-0.0335947
5.75862,,-0.0232978,-0.0287648,-0.0340328,-0.0364675,-0.0336254
5.7931,,-0.0228727,-0.0285449,-0.0340349,-0.0366213,-0.0337957
5.82759,,-0.0232652,-0.028865,-0.0338384,-0.0366165,-0.034132
5.86207,,-0.0236163,-0.0289385,-0.0339755,-0.0367493,-0.0344155
5.89655,,-0.0231807,-0.0286055,-0.0341821,-0.0370024,-0.0347061
5.93103,,-0.0230924,-0.028687,-0.0340088,-0.0370628,-0.0351429
5.96552,,-0.0236297,-0.0290079,-0.0339035,-0.0370534,-0.0355543
6,,-0.0235819,-0.0288459,-0.0341438,-0.0372477,-0.035837
6.03448,,-0.0231276,-0.0286413,-0.0341691,-0.0374195,-0.0361772
6.06897,,-0.0234095,-0.0289075,-0.0339236,-0.0373911,-0.0365732
6.10345,,-0.0238124,-0.0290226,-0.0340015,-0.0374666,-0.0368299
6.13793,,-0.023438,-0.028741,-0.0342292,-0.0377103,-0.0370282
6.17241,,-0.0232468,-0.0287522,-0.0340678,-0.0377854,-0.0373404
6.2069,,-0.0237321,-0.0290293,-0.0339062,-0.0377511,-0.0376183
6.24138,,-0.0237792,-0.0289252,-0.0341396,-0.0379064,-0.0377407
6.27586,,-0.0233078,-0.0287221,-0.0342265,-0.0380832,-0.037923
6.31034,,-0.0234733,-0.0289282,-0.0339783,-0.0380606,-0.0382202
6.34483,,-0.023907,-0.0290675,-0.0340219,-0.038105,-0.0383985
6.37931,,-0.0236099,-0.0288578,-0.0343029,-0.0383346,-0.0385154
6.41379,,-0.0233348,-0.0288628,-0.0342051,-0.0384189,-0.0388073
6.44828,,-0.0237678,-0.0291295,-0.0340092,-0.0383649,-0.0391699
6.48276,,-0.0239183,-0.0291083,-0.0342253,-0.0385057,-0.0394111
6.51724,,-0.0234786,-0.0289615,-0.0343676,-0.0387173,-0.0396614
6.55172,,-0.02356,-0.0291337,-0.0341058,-0.0387033,-0.0400105
6.58621,,-0.0240342,-0.0292806,-0.0340695,-0.0386958,-0.0402679
6.62069,,-0.0238536,-0.0291107,-0.0343558,-0.038897,-0.0404386
6.65517,,-0.0235488,-0.0290633,-0.0343058,-0.0389965,-0.0407395
6.68966,,-0.0239384,-0.0292503,-0.0340788,-0.0389225,-0.0410853
6.72414,,-0.0241864,-0.0292213,-0.0342835,-0.0390271,-0.0412813
6.75862,,-0.0237827,-0.0290637,-0.0345209,-0.0392544,-0.0414749
6.7931,,-0.023778,-0.0291793,-0.0343201,-0.0392781,-0.041793
6.82759,,-0.0242567,-0.0293187,-0.0342523,-0.0392707,-0.0420454
6.86207,,-0.0241554,-0.0292018,-0.0345662,-0.0394882,-0.0421662
6.89655,,-0.0237971,-0.0291747,-0.0345793,-0.0396589,-0.0423486
6.93103,,-0.0241027,-0.0293613,-0.0343022,-0.0396303,-0.0425598
6.96552,,-0.0244072,-0.0293848,-0.0344187,-0.0397238,-0.0426124
7,,-0.0240397,-0.0292777,-0.0346609,-0.0399738,-0.0426468
7.03448,,-0.0239419,-0.0293868,-0.0344579,-0.0400413,-0.0428253
7.06897,,-0.0243948,-0.0295153,-0.0342976,-0.0400213,-0.0429491
7.10345,,-0.024366,-0.0294194,-0.0345749,-0.0402208,-0.0429211
7.13793,,-0.0239682,-0.0293748,-0.0346433,-0.0404172,-0.0429796
7.17241,,-0.0241887,-0.0295005,-0.0343464,-0.0403796,-0.0431307
7.2069,,-0.0245445,-0.0294965,-0.0343975,-0.0404149,-0.043148
7.24138,,-0.0242333,-0.0293874,-0.0346816,-0.0406458,-0.0431326
7.27586,,-0.0240648,-0.0294642,-0.0345371,-0.040735,-0.0432736
7.31034,,-0.0245049,-0.0295875,-0.0343376,-0.0407153,-0.0434203
7.34483,,-0.0245696,-0.0295419,-0.0346035,-0.0409229,-0.0434477
7.37931,,-0.0241632,-0.0295317,-0.0347584,-0.0412015,-0.043568
7.41379,,-0.0243053,-0.0296756,-0.0344974,-0.0412584,-0.0438001
7.44828,,-0.0246918,-0.0297056,-0.0345095,-0.0413421,-0.0438961
7.48276,,-0.0244347,-0.0296325,-0.0348303,-0.0416385,-0.0438996
7.51724,,-0.0241942,-0.0297045,-0.0347565,-0.0418173,-0.0440313
7.55172,,-0.024594,-0.0298112,-0.0345202,-0.0418116,-0.0441878
7.58621,,-0.0247411,-0.0297727,-0.034739,-0.0419717,-0.0442389
7.62069,,-0.0243467,-0.0297573,-0.0349417,-0.0422287,-0.0444065
7.65517,,-0.0244225,-0.0298669,-0.0346983,-0.0422504,-0.0447841
7.68966,,-0.0248494,-0.029876,-0.0346434,-0.0422291,-0.0451238
7.72414,,-0.0246651,-0.0297944,-0.0349706,-0.0424259,-0.0454308
7.75862,,-0.0243729,-0.0298338,-0.0349813,-0.0425515,-0.0459169
7.7931,,-0.0247234,-0.0299107,-0.0347443,-0.0424536,-0.0464749
7.82759,,-0.0249317,-0.0298688,-0.0349327,-0.042469,-0.0469153
7.86207,,-0.0245435,-0.0298704,-0.0352102,-0.0426248,-0.0473684
7.89655,,-0.0245328,-0.030002,-0.0350262,-0.0425812,-0.0479163
7.93103,,-0.0249616,-0.0300541,-0.0349201,-0.0424507,-0.0483509
7.96552,,-0.0248436,-0.0300219,-0.0352266,-0.0425322,-0.048661
8,,-0.0245133,-0.0300928,-0.0352798,-0.0426101,-0.0490735
8.03448,,-0.0248205,-0.0301763,-0.0350059,-0.0424726,-0.0495039
8.06897,,-0.0250998,-0.0301265,-0.0350975,-0.0424372,-0.0497429
8.10345,,-0.0247514,-0.03011,-0.0353651,-0.0426111,-0.0499517
8.13793,,-0.0246794,-0.0301983,-0.0351957,-0.0426458,-0.0503155
8.17241,,-0.0251185,-0.0302142,-0.0350058,-0.042565,-0.0506319
8.2069,,-0.0250733,-0.0301685,-0.0352547,-0.0426911,-0.0508365
8.24138,,-0.0247066,-0.0302335,-0.0353558,-0.0428699,-0.0511645
8.27586,,-0.0249485,-0.0303265,-0.0350883,-0.0428403,-0.0515731
8.31034,,-0.0252704,-0.030301,-0.0351264,-0.0428564,-0.0518229
8.34483,,-0.0249494,-0.0303057,-0.0354358,-0.0430953,-0.0520683
8.37931,,-0.0248084,-0.0304119,-0.0353528,-0.0432328,-0.0525492
8.41379,,-0.0252309,-0.030434,-0.0351588,-0.0432081,-0.0530787
8.44828,,-0.0252481,-0.0303844,-0.0353918,-0.0433499,-0.0535183
8.48276,,-0.0248594,-0.0304449,-0.0355596,-0.0435856,-0.0540735
8.51724,,-0.0250358,-0.0305297,-0.0353133,-0.0436082,-0.0547472
8.55172,,-0.0253965,-0.0304982,-0.0352759,-0.0435976,-0.0553073
8.58621,,-0.0251183,-0.0304918,-0.0355588,-0.0437792,-0.0558448
8.62069,,-0.0249149,-0.0305909,-0.0355051,-0.043888,-0.0565533
8.65517,,-0.0253178,-0.030612,-0.0352612,-0.0438052,-0.0572543
8.68966,,-0.0253994,-0.030561,-0.0354254,-0.0438576,-0.0577923
8.72414,,-0.0250028,-0.0306302,-0.035627,-0.0440609,-0.0583568
8.75862,,-0.0251178,-0.0307388,-0.0354173,-0.0441016,-0.0589817
8.7931,,-0.0255088,-0.0307224,-0.0353392,-0.0440867,-0.0594211
8.82759,,-0.0252779,-0.03073,-0.0356269,-0.0442847,-0.0597383
8.86207,,-0.0250295,-0.0308555,-0.0356532,-0.0444751,-0.0601532
8.89655,,-0.0254072,-0.0308947,-0.0354163,-0.0444603,-0.0605275
8.93103,,-0.0255616,-0.0308488,-0.035535,-0.0445135,-0.0607128
8.96552,,-0.0251839,-0.0309271,-0.0357662,-0.044729,-0.0609457
9,,-0.0252488,-0.031045,-0.0355912,-0.044797,-0.0613564
9.03448,,-0.0256689,-0.0310192,-0.0354597,-0.0447318,-0.0617083
9.06897,,-0.0254906,-0.0310107,-0.0357168,-0.0448208,-0.0619868
9.10345,,-0.0251927,-0.0311315,-0.0357971,-0.044923,-0.0624176
9.13793,,-0.0255239,-0.0311735,-0.0355856,-0.0447896,-0.0628837
9.17241,,-0.0257184,-0.0311256,-0.0356855,-0.0446621,-0.06316
9.2069,,-0.0253368,-0.0312086,-0.0359731,-0.0447249,-0.0634316
9.24138,,-0.0253265,-0.031345,-0.035893,-0.044713,-0.0638614
9.27586,,-0.0257444,-0.0313242,-0.0357718,-0.0445655,-0.0641948
9.31034,,-0.02562,-0.0313066,-0.0360366,-0.0445941,-0.0643447
9.34483,,-0.0252936,-0.0314327,-0.0362009,-0.0447501,-0.0645596
9.37931,,-0.0255905,-0.0314806,-0.0360368,-0.0447522,-0.064811
9.41379,,-0.0258449,-0.0314163,-0.0361161,-0.044748,-0.0648599
9.44828,,-0.0254951,-0.031482,-0.0364333,-0.04494,-0.0648607
9.48276,,-0.0254346,-0.0316164,-0.0364254,-0.045078,-0.065027
9.51724,,-0.0258584,-0.0315951,-0.0363157,-0.0450295,-0.0651518
9.55172,,-0.0257989,-0.0315708,-0.0365747,-0.0450814,-0.065104
9.58621,,-0.0254517,-0.0317072,-0.0368035,-0.0452624,-0.0651291
9.62069,,-0.0256996,-0.0317785,-0.0366917,-0.0452816,-0.0652409
9.65517,,-0.0259912,-0.0317136,-0.0367523,-0.0452254,-0.0651738
9.68966,,-0.0256639,-0.0317704,-0.037084,-0.0453572,-0.0650507
9.72414,,-0.0255441,-0.0319143,-0.0371346,-0.0455205,-0.0651473
9.75862,,-0.0259566,-0.0318924,-0.0370182,-0.0455315,-0.0652565
9.7931,,-0.0259499,-0.0318492,-0.0372309,-0.0456399,-0.0651924
9.82759,,-0.0255857,-0.0319796,-0.0374689,-0.0459416,-0.0652064
9.86207,,-0.0257822,-0.0320527,-0.0373638,-0.0461458,-0.0653808
9.89655,,-0.0261114,-0.03197,-0.0373638,-0.0462549,-0.0654431
9.93103,,-0.0258271,-0.0320024,-0.0376627,-0.0465399,-0.0654379
9.96552,,-0.0256631,-0.0321456,-0.0377484,-0.0468638,-0.0656202
10,,-0.0260631,-0.0321291,-0.0376375,-0.0469806,-0.0658329
